"subj_idx","response","rt","trialtype"
5027,1,629,"IncSwitch"
5027,1,566,"ConStay"
5027,1,705,"ConSwitch"
5027,1,575,"IncSwitch"
5027,0,570,"IncSwitch"
5027,1,557,"ConSwitch"
5027,1,464,"ConStay"
5027,1,560,"ConSwitch"
5027,1,443,"IncSwitch"
5027,1,507,"ConStay"
5027,0,480,"IncSwitch"
5027,0,495,"IncStay"
5027,1,462,"ConStay"
5027,1,501,"IncSwitch"
5027,1,419,"IncStay"
5027,1,942,"IncStay"
5027,1,674,"ConStay"
5027,1,888,"ConSwitch"
5027,0,647,"IncStay"
5027,1,615,"ConSwitch"
5027,0,840,"IncStay"
5027,1,552,"ConStay"
5027,1,764,"IncStay"
5027,0,591,"IncSwitch"
5027,1,617,"ConStay"
5027,1,1202,"ConStay"
5027,1,691,"IncSwitch"
5027,1,1225,"ConSwitch"
5027,1,553,"IncSwitch"
5027,1,549,"ConStay"
5027,0,609,"IncSwitch"
5027,0,539,"IncStay"
5027,1,447,"IncSwitch"
5027,1,1015,"ConSwitch"
5027,1,488,"ConSwitch"
5027,1,599,"ConStay"
5027,1,481,"IncStay"
5027,0,447,"IncSwitch"
5027,0,423,"IncStay"
5027,1,448,"ConStay"
5027,1,529,"ConStay"
5027,1,429,"IncSwitch"
5027,0,566,"ConStay"
5027,1,529,"ConSwitch"
5027,0,454,"IncStay"
5027,0,542,"IncStay"
5027,1,466,"IncSwitch"
5027,1,482,"ConStay"
5027,1,472,"IncStay"
5027,1,544,"ConSwitch"
5027,1,596,"ConSwitch"
5027,0,502,"IncSwitch"
5027,1,516,"ConSwitch"
5027,1,601,"IncStay"
5027,1,603,"ConSwitch"
5027,0,1005,"IncStay"
5027,1,623,"ConStay"
5027,1,656,"ConSwitch"
5027,0,695,"IncSwitch"
5027,1,933,"IncSwitch"
5028,0,750,"IncSwitch"
5028,0,962,"IncSwitch"
5028,1,1893,"ConSwitch"
5028,1,1322,"IncStay"
5028,0,462,"ConStay"
5028,0,1238,"IncSwitch"
5028,1,662,"ConStay"
5028,1,1141,"ConStay"
5028,1,1201,"ConSwitch"
5028,1,858,"IncStay"
5028,0,1369,"IncSwitch"
5028,1,1180,"IncStay"
5028,1,1062,"ConSwitch"
5028,1,805,"ConSwitch"
5028,1,1271,"IncStay"
5028,1,918,"ConStay"
5028,0,587,"IncStay"
5028,1,693,"IncStay"
5028,0,555,"IncSwitch"
5028,0,1774,"ConStay"
5028,1,727,"ConStay"
5028,1,652,"IncSwitch"
5028,0,932,"IncSwitch"
5028,1,1368,"ConSwitch"
5028,1,835,"ConStay"
5028,0,627,"IncStay"
5028,1,812,"ConStay"
5028,1,1037,"IncStay"
5028,1,1045,"ConSwitch"
5028,1,653,"ConStay"
5028,0,965,"IncStay"
5028,0,1888,"IncSwitch"
5028,1,1709,"IncSwitch"
5028,1,1874,"ConSwitch"
5028,1,1615,"ConStay"
5028,1,1295,"IncStay"
5028,1,1476,"IncSwitch"
5028,0,802,"IncSwitch"
5028,1,1188,"ConStay"
5028,1,590,"IncStay"
5028,1,936,"ConSwitch"
5028,1,701,"ConStay"
5028,1,651,"ConSwitch"
5028,1,1034,"IncSwitch"
5028,1,883,"ConSwitch"
5028,1,529,"IncStay"
5028,1,654,"IncStay"
5028,0,614,"IncSwitch"
5028,1,583,"ConStay"
5028,1,1178,"ConSwitch"
5028,1,1109,"ConStay"
5028,1,1641,"IncStay"
5028,1,1152,"IncSwitch"
5028,1,860,"IncStay"
5028,1,795,"ConStay"
5028,1,813,"ConSwitch"
5028,1,526,"IncSwitch"
5028,0,1579,"ConStay"
5028,1,668,"ConStay"
5028,1,1868,"IncSwitch"
5028,0,1698,"IncStay"
5028,1,1799,"IncSwitch"
5028,1,879,"ConSwitch"
5028,1,870,"ConStay"
5028,1,965,"ConStay"
5028,1,1648,"ConStay"
5028,1,663,"IncStay"
5028,1,846,"ConSwitch"
5028,1,1334,"IncStay"
5028,1,1513,"IncStay"
5028,1,902,"IncSwitch"
5028,1,1587,"ConSwitch"
5028,0,645,"IncStay"
5028,1,1013,"ConSwitch"
5028,1,1038,"IncStay"
5028,0,246,"IncStay"
5028,1,1142,"ConSwitch"
5028,1,1474,"ConStay"
5028,1,759,"ConSwitch"
5028,1,723,"IncSwitch"
5028,1,399,"IncStay"
5028,1,612,"ConSwitch"
5028,1,454,"IncStay"
5028,1,574,"IncStay"
5028,1,593,"ConStay"
5028,1,579,"ConSwitch"
5028,1,902,"IncSwitch"
5028,1,811,"ConStay"
5028,0,1100,"ConSwitch"
5028,1,1410,"ConSwitch"
5028,1,834,"IncSwitch"
5028,1,771,"IncStay"
5028,1,1350,"IncSwitch"
5028,1,657,"ConStay"
5028,0,1912,"IncStay"
5028,1,805,"IncStay"
5028,0,302,"ConStay"
5028,1,837,"ConSwitch"
5028,1,806,"IncSwitch"
5028,1,831,"IncSwitch"
5028,1,1864,"IncSwitch"
5028,1,790,"IncStay"
5028,1,504,"ConStay"
5028,0,566,"ConSwitch"
5028,1,1601,"ConStay"
5028,1,794,"IncStay"
5028,0,876,"ConSwitch"
5028,1,826,"ConStay"
5028,1,498,"ConStay"
5028,1,704,"IncStay"
5028,1,1214,"ConSwitch"
5028,0,1007,"IncStay"
5028,1,1760,"IncSwitch"
5028,0,458,"ConSwitch"
5028,1,578,"ConStay"
5028,1,612,"ConStay"
5028,1,734,"IncSwitch"
5028,1,978,"IncSwitch"
5028,1,1756,"IncSwitch"
5028,1,855,"ConStay"
5028,1,926,"ConSwitch"
5028,1,1171,"IncStay"
5028,1,189,"IncStay"
5028,1,1039,"ConSwitch"
5028,1,639,"ConStay"
5028,1,791,"IncSwitch"
5028,1,656,"ConStay"
5028,1,632,"IncSwitch"
5028,1,1624,"IncStay"
5028,1,992,"IncStay"
5028,1,754,"ConStay"
5028,1,670,"ConStay"
5028,1,821,"ConSwitch"
5028,1,799,"ConStay"
5028,1,808,"IncStay"
5028,1,601,"IncStay"
5028,1,707,"ConSwitch"
5028,1,529,"IncStay"
5028,1,725,"ConSwitch"
5028,1,578,"ConSwitch"
5028,1,1876,"ConSwitch"
5028,1,826,"IncSwitch"
5028,0,482,"IncSwitch"
5028,1,1665,"ConStay"
5028,0,775,"IncStay"
5028,1,690,"ConSwitch"
5028,1,1152,"IncSwitch"
5028,1,595,"IncStay"
5028,1,621,"ConStay"
5028,1,542,"IncSwitch"
5028,1,514,"ConSwitch"
5028,1,1191,"ConSwitch"
5028,0,304,"IncStay"
5028,1,623,"ConStay"
5028,1,871,"IncSwitch"
5028,1,646,"IncStay"
5028,1,909,"ConStay"
5028,1,874,"IncSwitch"
5028,1,505,"ConStay"
5028,0,808,"ConSwitch"
5028,1,1248,"IncStay"
5028,1,751,"ConSwitch"
5028,0,643,"IncSwitch"
5028,0,1267,"IncStay"
5028,1,842,"IncStay"
5029,1,1586,"IncSwitch"
5029,1,868,"ConStay"
5029,1,1131,"IncStay"
5029,1,815,"ConSwitch"
5029,1,1128,"ConSwitch"
5029,1,1372,"IncSwitch"
5029,0,1334,"IncSwitch"
5029,1,938,"ConStay"
5029,1,1262,"ConStay"
5029,1,813,"ConSwitch"
5029,1,726,"ConStay"
5029,1,1018,"IncSwitch"
5029,1,1492,"IncSwitch"
5029,1,1497,"ConSwitch"
5029,1,1606,"ConSwitch"
5029,1,1558,"ConSwitch"
5029,1,1073,"IncSwitch"
5029,1,798,"ConStay"
5029,1,1281,"IncStay"
5029,1,1406,"IncStay"
5029,1,695,"ConStay"
5029,1,1157,"ConSwitch"
5029,1,1143,"IncStay"
5029,1,1796,"ConSwitch"
5029,1,1244,"IncStay"
5029,1,1139,"IncSwitch"
5029,1,847,"ConStay"
5029,1,1407,"IncSwitch"
5029,1,623,"ConStay"
5029,1,1696,"IncStay"
5029,0,1205,"ConSwitch"
5029,1,1166,"IncStay"
5029,1,1521,"IncStay"
5029,1,1213,"ConSwitch"
5029,1,942,"IncStay"
5029,1,1225,"ConSwitch"
5029,0,1801,"ConSwitch"
5029,1,1674,"ConSwitch"
5029,1,1736,"IncStay"
5029,1,971,"IncStay"
5029,1,1454,"IncSwitch"
5029,1,877,"ConStay"
5029,1,803,"IncStay"
5029,1,1653,"ConSwitch"
5029,1,1474,"IncStay"
5029,1,1287,"ConStay"
5029,1,1165,"ConSwitch"
5029,1,992,"IncStay"
5029,1,1705,"ConSwitch"
5029,1,798,"IncStay"
5029,1,1264,"ConStay"
5029,1,847,"IncStay"
5029,1,790,"IncSwitch"
5029,1,1152,"ConStay"
5029,1,1708,"ConStay"
5029,0,1304,"IncSwitch"
5029,1,1357,"IncSwitch"
5029,1,767,"ConStay"
5029,1,810,"IncSwitch"
5029,1,852,"IncSwitch"
5029,1,1380,"ConSwitch"
5029,1,1173,"ConSwitch"
5029,1,976,"IncStay"
5029,1,762,"IncSwitch"
5029,1,1749,"IncStay"
5029,1,976,"ConStay"
5029,1,754,"ConStay"
5029,1,1286,"IncSwitch"
5029,1,1332,"ConStay"
5029,1,1296,"ConSwitch"
5029,1,1085,"IncStay"
5029,1,1107,"IncStay"
5029,1,1216,"IncSwitch"
5029,1,1009,"ConStay"
5029,1,746,"IncStay"
5029,1,1621,"ConSwitch"
5029,1,1142,"ConSwitch"
5029,1,1681,"IncSwitch"
5029,1,1655,"ConSwitch"
5029,1,1077,"IncStay"
5029,1,915,"ConSwitch"
5029,1,1824,"IncStay"
5029,1,927,"ConStay"
5029,1,1499,"ConSwitch"
5029,1,1384,"IncSwitch"
5029,0,1346,"IncSwitch"
5029,1,1481,"ConSwitch"
5029,1,814,"ConStay"
5029,1,863,"ConSwitch"
5029,1,951,"IncSwitch"
5029,1,922,"IncSwitch"
5029,1,1231,"ConSwitch"
5029,1,1183,"IncStay"
5029,1,1409,"IncStay"
5029,1,1082,"IncSwitch"
5029,1,1376,"ConStay"
5029,1,1521,"ConSwitch"
5029,1,1158,"ConSwitch"
5029,1,1761,"ConStay"
5029,1,1459,"IncStay"
5029,1,1409,"IncSwitch"
5029,1,1137,"IncStay"
5029,1,886,"ConStay"
5029,0,860,"ConSwitch"
5029,1,931,"ConSwitch"
5029,1,895,"IncSwitch"
5029,1,741,"ConStay"
5029,1,785,"ConStay"
5029,1,899,"IncStay"
5029,1,889,"IncSwitch"
5029,1,1263,"IncStay"
5029,1,790,"IncSwitch"
5029,1,1367,"ConSwitch"
5029,1,1450,"ConStay"
5029,1,1433,"ConStay"
5029,1,969,"ConStay"
5029,1,660,"IncStay"
5029,1,971,"ConSwitch"
5029,1,1494,"IncStay"
5029,1,1267,"IncStay"
5029,1,1258,"ConSwitch"
5029,1,761,"IncStay"
5029,1,1060,"ConSwitch"
5029,1,1066,"IncStay"
5029,1,1145,"IncStay"
5029,1,1189,"ConSwitch"
5029,1,1255,"ConStay"
5029,1,1414,"ConSwitch"
5029,1,1118,"IncSwitch"
5029,1,1243,"IncStay"
5029,0,1982,"IncSwitch"
5029,1,1775,"IncStay"
5029,1,960,"ConStay"
5029,1,947,"ConSwitch"
5029,1,1063,"ConSwitch"
5029,1,1126,"IncSwitch"
5029,1,610,"ConStay"
5029,1,979,"IncSwitch"
5029,1,933,"IncSwitch"
5029,1,794,"ConStay"
5029,1,1227,"IncSwitch"
5029,1,1187,"ConStay"
5029,1,693,"ConStay"
5029,1,979,"ConStay"
5029,0,1821,"IncSwitch"
5029,1,1117,"ConSwitch"
5029,1,930,"IncStay"
5029,0,1798,"IncSwitch"
5029,1,1583,"ConStay"
5029,1,1105,"ConStay"
5029,1,862,"IncStay"
5029,1,990,"ConSwitch"
5029,1,799,"ConSwitch"
5029,1,953,"IncStay"
5029,1,725,"ConSwitch"
5029,1,897,"IncStay"
5029,1,1015,"IncSwitch"
5029,1,1992,"ConStay"
5029,1,704,"IncStay"
5029,1,1942,"IncSwitch"
5029,1,1257,"IncSwitch"
5029,1,1216,"ConStay"
5029,1,977,"ConSwitch"
5029,1,835,"ConStay"
5029,1,1236,"ConSwitch"
5029,1,1220,"IncStay"
5029,1,1628,"IncSwitch"
5029,1,1620,"ConSwitch"
5029,1,1324,"IncStay"
5029,1,745,"ConStay"
5029,1,748,"ConSwitch"
5029,1,848,"ConStay"
5029,0,1464,"IncSwitch"
5030,1,699,"ConSwitch"
5030,1,625,"IncStay"
5030,1,1633,"IncStay"
5030,1,769,"ConStay"
5030,1,876,"ConSwitch"
5030,1,1074,"IncSwitch"
5030,1,816,"ConStay"
5030,1,1634,"ConSwitch"
5030,0,1937,"ConSwitch"
5030,0,1348,"IncSwitch"
5030,0,1600,"IncSwitch"
5030,1,1473,"ConStay"
5030,1,656,"IncStay"
5030,1,1455,"ConSwitch"
5030,1,991,"ConStay"
5030,1,1448,"ConSwitch"
5030,1,1767,"IncSwitch"
5030,1,1209,"IncSwitch"
5030,0,1667,"IncSwitch"
5030,1,1649,"IncStay"
5030,1,984,"ConStay"
5030,1,1354,"ConSwitch"
5030,1,789,"ConStay"
5030,1,856,"IncStay"
5030,0,1359,"ConSwitch"
5030,1,1553,"ConStay"
5030,1,956,"ConStay"
5030,1,1543,"IncStay"
5030,1,1618,"ConSwitch"
5030,1,1283,"IncStay"
5030,1,1201,"IncSwitch"
5030,1,1506,"ConSwitch"
5030,1,518,"IncStay"
5030,1,1196,"ConStay"
5030,1,365,"ConStay"
5030,1,1329,"IncSwitch"
5030,1,1485,"IncSwitch"
5030,1,635,"ConStay"
5030,1,1348,"ConSwitch"
5030,1,487,"IncStay"
5030,1,445,"IncStay"
5030,1,1243,"ConSwitch"
5030,1,1066,"IncStay"
5030,1,1161,"IncStay"
5030,1,916,"ConSwitch"
5030,1,577,"IncStay"
5030,1,443,"ConStay"
5030,1,691,"IncStay"
5030,1,553,"IncSwitch"
5030,0,1101,"ConSwitch"
5030,1,1163,"ConSwitch"
5030,1,1318,"ConStay"
5030,1,530,"IncStay"
5030,1,519,"IncSwitch"
5030,1,748,"ConSwitch"
5030,0,648,"IncStay"
5030,1,1328,"IncStay"
5030,1,532,"ConStay"
5030,1,1225,"IncSwitch"
5030,1,1505,"ConStay"
5030,1,1493,"ConStay"
5030,1,706,"IncSwitch"
5030,1,992,"IncSwitch"
5030,1,1202,"ConSwitch"
5030,1,1172,"ConSwitch"
5030,1,1406,"IncSwitch"
5030,1,783,"IncSwitch"
5030,1,497,"ConStay"
5030,1,1031,"IncStay"
5030,1,888,"ConStay"
5030,1,1630,"IncSwitch"
5030,1,510,"ConStay"
5030,1,883,"ConSwitch"
5030,1,825,"IncSwitch"
5030,0,1330,"IncSwitch"
5030,1,1638,"ConSwitch"
5030,1,765,"ConStay"
5030,1,575,"ConSwitch"
5030,1,795,"IncSwitch"
5030,1,941,"ConStay"
5030,1,648,"IncSwitch"
5030,1,847,"IncStay"
5030,1,744,"ConStay"
5030,1,1395,"IncSwitch"
5030,1,1245,"IncStay"
5030,1,1441,"ConSwitch"
5030,1,936,"ConStay"
5030,1,1796,"IncSwitch"
5030,1,1669,"ConStay"
5030,0,1011,"IncSwitch"
5030,1,429,"IncStay"
5030,1,574,"ConStay"
5030,1,633,"ConStay"
5030,1,777,"ConSwitch"
5030,1,1764,"ConStay"
5030,1,1654,"IncStay"
5030,1,1413,"IncStay"
5030,1,797,"ConSwitch"
5030,1,615,"IncStay"
5030,1,952,"ConSwitch"
5030,0,1340,"ConSwitch"
5030,1,1783,"ConSwitch"
5030,1,1617,"IncSwitch"
5030,0,1233,"IncSwitch"
5030,1,913,"ConStay"
5030,1,934,"IncStay"
5030,1,1258,"ConSwitch"
5030,1,1369,"ConSwitch"
5030,1,1691,"IncSwitch"
5030,1,1232,"IncStay"
5030,1,1168,"ConStay"
5030,1,1371,"IncSwitch"
5030,0,1638,"ConSwitch"
5030,1,1453,"ConSwitch"
5030,1,692,"IncStay"
5030,1,1674,"ConStay"
5030,1,1232,"IncSwitch"
5030,1,768,"ConStay"
5030,1,947,"IncSwitch"
5030,1,975,"ConStay"
5030,0,881,"ConSwitch"
5030,1,1024,"IncStay"
5030,1,1640,"ConSwitch"
5030,1,1343,"ConSwitch"
5030,1,866,"IncSwitch"
5030,1,905,"IncStay"
5030,1,846,"IncStay"
5030,1,836,"IncSwitch"
5030,1,716,"ConStay"
5030,1,1098,"ConSwitch"
5030,1,975,"ConSwitch"
5030,1,1298,"IncSwitch"
5030,1,1263,"IncSwitch"
5030,1,654,"ConStay"
5030,1,638,"ConStay"
5030,1,862,"ConSwitch"
5030,1,741,"ConStay"
5030,1,1641,"IncSwitch"
5030,1,1600,"IncSwitch"
5030,1,1409,"ConSwitch"
5030,1,921,"ConSwitch"
5030,1,1230,"ConSwitch"
5030,1,1350,"IncSwitch"
5030,0,1425,"ConStay"
5030,0,1657,"IncStay"
5030,1,1967,"IncSwitch"
5030,1,1313,"IncStay"
5030,1,910,"ConStay"
5030,1,1499,"ConSwitch"
5030,1,720,"IncStay"
5030,1,877,"ConSwitch"
5030,1,923,"IncStay"
5030,1,1208,"IncSwitch"
5030,1,584,"ConStay"
5030,1,1971,"IncSwitch"
5030,1,645,"ConStay"
5030,1,741,"IncStay"
5030,0,769,"ConSwitch"
5030,1,1596,"IncStay"
5030,1,1069,"IncStay"
5030,1,564,"ConSwitch"
5030,1,1175,"IncStay"
5030,1,1186,"ConSwitch"
5030,1,1732,"ConSwitch"
5030,1,1271,"ConSwitch"
5030,1,734,"IncStay"
5030,1,1706,"IncStay"
5030,1,783,"IncSwitch"
5030,1,1074,"ConStay"
5030,1,681,"IncStay"
5030,1,943,"ConSwitch"
5031,1,1498,"ConSwitch"
5031,1,734,"IncStay"
5031,1,979,"IncStay"
5031,1,565,"ConStay"
5031,1,864,"ConSwitch"
5031,1,1439,"IncSwitch"
5031,1,774,"ConStay"
5031,1,937,"ConSwitch"
5031,0,1229,"ConSwitch"
5031,1,1893,"IncSwitch"
5031,1,978,"IncStay"
5031,1,1732,"IncSwitch"
5031,1,871,"ConStay"
5031,1,606,"IncStay"
5031,1,1616,"IncStay"
5031,1,1424,"ConStay"
5031,1,1864,"ConSwitch"
5031,1,1198,"IncSwitch"
5031,1,1272,"IncSwitch"
5031,1,1559,"IncSwitch"
5031,1,705,"IncStay"
5031,1,502,"ConStay"
5031,1,892,"ConSwitch"
5031,1,602,"ConStay"
5031,1,828,"IncStay"
5031,1,1972,"ConSwitch"
5031,1,662,"ConStay"
5031,1,565,"ConStay"
5031,1,537,"IncStay"
5031,1,1069,"ConSwitch"
5031,1,492,"IncStay"
5031,1,962,"IncSwitch"
5031,1,1261,"ConSwitch"
5031,1,764,"IncStay"
5031,1,696,"ConStay"
5031,1,557,"ConStay"
5031,1,689,"IncSwitch"
5031,1,1223,"IncSwitch"
5031,1,671,"ConStay"
5031,1,870,"ConSwitch"
5031,1,437,"IncStay"
5031,1,477,"IncStay"
5031,1,951,"IncSwitch"
5031,1,1186,"IncSwitch"
5031,1,700,"ConSwitch"
5031,1,506,"IncStay"
5031,1,600,"ConStay"
5031,1,930,"IncSwitch"
5031,1,814,"ConStay"
5031,1,791,"IncSwitch"
5031,1,377,"ConStay"
5031,1,1316,"ConSwitch"
5031,1,1129,"IncStay"
5031,1,853,"IncSwitch"
5031,1,1892,"ConSwitch"
5031,1,1617,"IncStay"
5031,1,1121,"ConSwitch"
5031,1,846,"ConSwitch"
5031,1,1678,"IncStay"
5031,1,931,"IncSwitch"
5031,1,504,"ConStay"
5031,1,974,"IncStay"
5031,1,824,"IncStay"
5031,1,760,"IncSwitch"
5031,1,571,"ConStay"
5031,1,1238,"ConStay"
5031,1,1062,"IncSwitch"
5031,1,997,"IncSwitch"
5031,1,1070,"ConSwitch"
5031,1,1109,"ConStay"
5031,1,690,"IncStay"
5031,1,1704,"ConSwitch"
5031,1,1813,"ConStay"
5031,1,1021,"IncStay"
5031,1,1269,"ConSwitch"
5031,1,861,"IncStay"
5031,1,892,"IncSwitch"
5031,1,770,"IncSwitch"
5031,1,1166,"ConSwitch"
5031,1,1616,"ConStay"
5031,1,1081,"IncStay"
5031,0,1231,"IncSwitch"
5031,1,1919,"IncSwitch"
5031,1,931,"ConStay"
5031,0,599,"IncStay"
5031,1,1651,"IncSwitch"
5031,1,866,"IncStay"
5031,1,465,"ConStay"
5031,1,1065,"ConSwitch"
5031,1,743,"ConSwitch"
5031,1,1027,"IncSwitch"
5031,1,835,"ConStay"
5031,1,1092,"IncSwitch"
5031,1,722,"ConStay"
5031,1,606,"IncSwitch"
5031,1,680,"ConStay"
5031,1,710,"ConStay"
5031,1,659,"ConStay"
5031,0,1459,"IncSwitch"
5031,1,865,"ConSwitch"
5031,1,504,"IncStay"
5031,1,910,"IncSwitch"
5031,1,451,"ConStay"
5031,1,1219,"ConStay"
5031,1,380,"IncStay"
5031,1,1447,"IncSwitch"
5031,1,1350,"ConSwitch"
5031,1,1121,"ConSwitch"
5031,1,486,"IncStay"
5031,1,1236,"ConSwitch"
5031,1,908,"IncStay"
5031,1,617,"IncSwitch"
5031,1,1419,"ConStay"
5031,1,683,"IncStay"
5031,1,1002,"IncSwitch"
5031,1,452,"ConStay"
5031,1,940,"ConSwitch"
5031,1,551,"IncStay"
5031,1,1395,"ConStay"
5031,1,957,"ConSwitch"
5031,1,535,"IncStay"
5031,0,852,"IncSwitch"
5031,1,1396,"ConSwitch"
5031,1,1557,"IncStay"
5031,1,480,"ConStay"
5031,1,1055,"ConSwitch"
5031,1,1374,"ConStay"
5031,1,1248,"IncSwitch"
5031,1,1082,"IncStay"
5031,1,544,"ConStay"
5031,1,1204,"ConSwitch"
5031,1,773,"IncStay"
5031,1,616,"ConSwitch"
5031,1,449,"IncStay"
5031,1,825,"ConStay"
5031,1,489,"IncStay"
5031,1,1096,"IncSwitch"
5031,1,1542,"ConStay"
5031,1,953,"ConStay"
5031,1,676,"IncSwitch"
5031,1,1259,"ConSwitch"
5031,1,1521,"IncSwitch"
5031,1,438,"ConStay"
5031,1,1214,"IncSwitch"
5031,1,1167,"IncStay"
5031,1,650,"IncSwitch"
5031,1,1378,"ConSwitch"
5031,1,1099,"ConSwitch"
5031,1,1089,"ConStay"
5031,1,663,"IncStay"
5031,1,830,"IncSwitch"
5031,1,1487,"IncStay"
5031,1,820,"ConStay"
5031,1,533,"ConStay"
5031,1,890,"IncSwitch"
5031,1,849,"ConStay"
5031,1,1120,"ConSwitch"
5031,1,597,"IncStay"
5031,1,471,"IncStay"
5031,1,926,"IncSwitch"
5031,1,1107,"ConStay"
5031,1,1103,"IncStay"
5031,1,1117,"ConSwitch"
5031,1,858,"ConSwitch"
5031,1,1145,"IncSwitch"
5031,1,1580,"ConSwitch"
5031,1,1662,"IncStay"
5031,1,1204,"ConSwitch"
5031,1,829,"IncStay"
5031,1,1174,"ConStay"
5031,1,1792,"ConSwitch"
5031,1,1016,"IncSwitch"
5031,0,1081,"IncSwitch"
5032,1,477,"IncSwitch"
5032,1,436,"IncStay"
5032,1,405,"ConStay"
5032,1,471,"ConSwitch"
5032,1,454,"ConSwitch"
5032,1,486,"IncSwitch"
5032,1,453,"ConStay"
5032,1,485,"IncSwitch"
5032,0,500,"IncSwitch"
5032,1,530,"ConStay"
5032,1,423,"IncSwitch"
5032,1,392,"ConStay"
5032,1,443,"ConStay"
5032,1,435,"ConStay"
5032,0,571,"IncSwitch"
5032,1,423,"ConSwitch"
5032,1,416,"IncStay"
5032,1,522,"IncSwitch"
5032,1,511,"ConStay"
5032,1,436,"ConStay"
5032,0,445,"IncStay"
5032,1,573,"IncSwitch"
5032,0,576,"ConSwitch"
5032,1,474,"ConSwitch"
5032,1,745,"IncStay"
5032,1,693,"ConSwitch"
5032,1,515,"IncStay"
5032,1,568,"IncSwitch"
5032,1,500,"ConStay"
5032,1,506,"IncStay"
5032,1,559,"IncSwitch"
5032,1,594,"IncSwitch"
5032,1,444,"ConStay"
5032,1,501,"ConSwitch"
5032,1,627,"IncStay"
5032,1,427,"ConStay"
5032,1,452,"ConSwitch"
5032,1,500,"IncStay"
5032,1,506,"IncSwitch"
5032,1,528,"ConSwitch"
5032,1,388,"IncStay"
5032,1,623,"ConStay"
5032,1,448,"ConSwitch"
5032,1,600,"ConStay"
5032,1,578,"IncSwitch"
5032,1,483,"ConSwitch"
5032,1,626,"IncStay"
5032,1,401,"IncStay"
5032,1,412,"ConSwitch"
5032,0,470,"IncStay"
5032,1,452,"ConStay"
5032,1,470,"IncStay"
5032,0,564,"IncSwitch"
5032,1,535,"ConSwitch"
5032,1,524,"ConSwitch"
5032,1,498,"ConStay"
5032,1,424,"IncStay"
5032,1,512,"IncSwitch"
5032,1,838,"ConSwitch"
5032,1,838,"IncStay"
5032,1,534,"IncStay"
5032,1,507,"ConStay"
5032,1,528,"IncSwitch"
5032,1,485,"ConStay"
5032,1,380,"ConStay"
5032,1,575,"IncSwitch"
5032,1,593,"IncSwitch"
5032,1,499,"ConSwitch"
5032,1,593,"ConStay"
5032,1,611,"ConSwitch"
5032,1,437,"IncSwitch"
5032,1,621,"IncSwitch"
5032,1,502,"ConStay"
5032,1,476,"IncStay"
5032,1,483,"ConStay"
5032,1,586,"IncSwitch"
5032,1,436,"ConStay"
5032,1,501,"ConSwitch"
5032,1,491,"IncSwitch"
5032,1,609,"IncSwitch"
5032,1,507,"ConSwitch"
5032,1,552,"ConStay"
5032,1,460,"ConSwitch"
5032,1,828,"IncSwitch"
5032,1,452,"ConStay"
5032,1,460,"IncSwitch"
5032,1,396,"IncStay"
5032,1,502,"ConStay"
5032,1,500,"IncSwitch"
5032,1,578,"IncStay"
5032,1,423,"IncStay"
5032,1,432,"ConStay"
5032,1,393,"ConSwitch"
5032,1,387,"IncStay"
5032,1,446,"ConSwitch"
5032,1,374,"IncStay"
5032,1,409,"ConStay"
5032,1,387,"IncStay"
5032,0,374,"IncSwitch"
5032,1,560,"ConStay"
5032,1,356,"ConStay"
5032,1,383,"IncSwitch"
5032,1,410,"ConSwitch"
5032,1,460,"IncSwitch"
5032,1,539,"ConStay"
5032,1,519,"IncSwitch"
5032,1,741,"IncStay"
5032,1,600,"IncSwitch"
5032,1,394,"ConSwitch"
5032,1,477,"ConSwitch"
5032,1,403,"ConStay"
5032,1,430,"IncStay"
5032,0,670,"IncSwitch"
5032,1,1230,"IncStay"
5032,1,494,"ConStay"
5032,1,452,"ConStay"
5032,1,436,"IncSwitch"
5032,1,765,"ConStay"
5032,1,744,"ConSwitch"
5032,1,532,"IncStay"
5032,1,465,"IncStay"
5032,0,624,"IncSwitch"
5032,1,497,"ConStay"
5032,1,487,"IncStay"
5032,1,549,"ConSwitch"
5032,1,481,"ConSwitch"
5032,0,560,"IncSwitch"
5032,1,955,"ConSwitch"
5032,1,527,"IncStay"
5032,1,787,"ConSwitch"
5032,1,478,"IncStay"
5032,1,389,"ConStay"
5032,1,767,"ConSwitch"
5032,1,475,"IncSwitch"
5032,0,577,"IncSwitch"
5032,1,632,"ConSwitch"
5032,1,705,"ConStay"
5032,1,591,"ConSwitch"
5032,0,409,"IncSwitch"
5032,1,546,"IncSwitch"
5032,1,478,"ConSwitch"
5032,1,453,"IncStay"
5032,1,365,"IncStay"
5032,1,489,"IncSwitch"
5032,1,495,"ConStay"
5032,1,461,"ConSwitch"
5032,1,429,"ConSwitch"
5032,1,534,"ConStay"
5032,1,458,"IncStay"
5032,1,458,"IncSwitch"
5032,1,433,"IncStay"
5032,1,474,"ConStay"
5032,1,425,"ConSwitch"
5032,1,410,"ConSwitch"
5032,0,523,"IncSwitch"
5032,1,776,"ConStay"
5032,1,458,"ConStay"
5032,0,522,"IncStay"
5032,1,455,"IncSwitch"
5032,1,471,"IncStay"
5032,0,574,"IncSwitch"
5032,1,665,"ConSwitch"
5032,1,472,"ConStay"
5032,1,456,"ConStay"
5032,1,552,"ConStay"
5032,1,388,"IncStay"
5032,1,759,"ConSwitch"
5032,1,442,"IncStay"
